id,cpu_pct_avg,rf_prob,rf_label,cnn_prob,cnn_label,final_prob,final_label,true_label,final_label_str,rf_label_str,cnn_label_str
5119,3.1,0.94,1,0.03351869806647301,0,0.5368281318709377,1,0,phishing,phishing,legitimate
5125,8.55,0.745,1,0.7194462418556213,1,0.7116933260938666,1,0,phishing,phishing,phishing
5126,6.949999999999999,0.48,0,0.630668044090271,1,0.9153560150585243,1,0,phishing,legitimate,phishing
5127,4.9,0.94,1,0.03665187582373619,0,0.75460297404714,1,0,phishing,phishing,legitimate
5130,4.55,0.745,1,0.44837233424186707,0,0.8053781958035433,1,0,phishing,phishing,legitimate
5133,5.4,0.38,0,0.016080262139439583,0,0.45855072078452946,0,0,legitimate,legitimate,legitimate
5137,9.55,0.69,1,0.10514220595359802,0,0.1933442250175509,0,0,legitimate,phishing,legitimate
5143,2.15,0.39,0,0.014226497150957584,0,0.9261053120070577,1,0,phishing,legitimate,legitimate
5146,2.7,0.745,1,0.09053558856248856,0,0.7545026903110796,1,0,phishing,phishing,legitimate
5147,6.7,0.745,1,0.4564560353755951,0,0.45784379126979347,0,0,legitimate,phishing,legitimate
5154,6.5,0.74,1,0.2327757477760315,0,0.6969989598681374,1,0,phishing,phishing,legitimate
5160,3.9,0.745,1,0.2738039493560791,0,0.4634487919329644,0,0,legitimate,phishing,legitimate
5161,4.1,0.745,1,0.4822242259979248,0,0.4138805257324238,0,0,legitimate,phishing,legitimate
5189,5.15,0.94,1,0.6080054044723511,1,0.5499014608119462,1,0,phishing,phishing,phishing
5190,3.9000000000000004,0.48,0,0.49954754114151,0,0.6991947787467536,1,0,phishing,legitimate,legitimate
5193,11.9,0.94,1,0.24254551529884338,0,0.5673778898710857,1,0,phishing,phishing,legitimate
5197,13.100000000000001,0.69,1,0.1474819779396057,0,0.931849592993039,1,0,phishing,phishing,legitimate
5200,4.0,0.94,1,0.03424706682562828,0,0.6911213117985238,1,0,phishing,phishing,legitimate
5201,10.7,0.69,1,0.4579567611217499,0,0.7113538561191559,1,0,phishing,phishing,legitimate
5202,18.65,0.74,1,0.08717260509729385,0,0.4078613912333465,0,0,legitimate,phishing,legitimate
5206,15.75,0.745,1,0.1338167041540146,0,0.5316529950203412,1,0,phishing,phishing,legitimate
5223,6.5,0.48,0,0.04229963943362236,0,0.9013769956338604,1,0,phishing,legitimate,legitimate
5224,4.95,0.82,1,0.010087676346302032,0,0.758515528526302,1,0,phishing,phishing,legitimate
5225,5.8,0.85,1,0.10340239107608795,0,0.7104637486352512,1,0,phishing,phishing,legitimate
5232,9.3,0.48,0,0.24828968942165375,0,0.419782694521994,0,0,legitimate,legitimate,legitimate
5235,4.25,0.48,0,0.2655392587184906,0,0.3850550121935599,0,0,legitimate,legitimate,legitimate
5241,4.45,0.745,1,0.5209433436393738,1,0.7033974316842786,1,0,phishing,phishing,phishing
5242,13.1,0.745,1,0.8121222853660583,1,0.49351990966264475,0,0,legitimate,phishing,phishing
5249,8.85,0.69,1,0.008832677267491817,0,0.7508301132111788,1,0,phishing,phishing,legitimate
5253,9.4,0.745,1,0.5764894485473633,1,0.9499564051376951,1,0,phishing,phishing,phishing
5255,14.299999999999999,0.745,1,0.3149124085903168,0,0.5058670499123384,1,0,phishing,phishing,legitimate
5260,2.9000000000000004,0.64,1,0.053249064832925797,0,0.4345521349322248,0,0,legitimate,phishing,legitimate
5262,50.85,0.3,0,0.09859804064035416,0,0.4404382215277631,0,0,legitimate,legitimate,legitimate
5280,7.0,0.48,0,0.23401015996932983,0,0.7028781832210504,1,0,phishing,legitimate,legitimate
5284,3.35,0.94,1,0.2370603233575821,0,0.7735728079079855,1,0,phishing,phishing,legitimate
5285,7.05,0.745,1,0.14173267781734467,0,0.5525726814342404,1,0,phishing,phishing,legitimate
5301,5.35,0.745,1,0.06390145421028137,0,0.42737357022711264,0,0,legitimate,phishing,legitimate
5302,4.4,0.745,1,0.10087228566408157,0,0.7008479139731232,1,0,phishing,phishing,legitimate
5320,8.25,0.745,1,0.29162171483039856,0,0.7110038754084509,1,0,phishing,phishing,legitimate
5326,3.5,0.745,1,0.6326649785041809,1,0.6864036020275115,1,0,phishing,phishing,phishing
5335,43.9,0.74,1,0.10179676860570908,0,0.7748661247207448,1,0,phishing,phishing,legitimate
5337,1.7999999999999998,0.745,1,0.04413222521543503,0,0.4250458878812742,0,0,legitimate,phishing,legitimate
5341,25.95,0.94,1,0.21312139928340912,0,0.41806959797665083,0,0,legitimate,phishing,legitimate
5345,56.8,0.745,1,0.2415861040353775,0,0.7687872730028171,1,0,phishing,phishing,legitimate
5357,2.55,0.38,0,0.009299787692725658,0,0.8473790552595526,1,0,phishing,legitimate,legitimate
5362,6.45,0.94,1,0.20050904154777527,0,0.4085069807716015,0,0,legitimate,phishing,legitimate
5364,5.65,0.48,0,0.035663556307554245,0,0.4172672090942843,0,0,legitimate,legitimate,legitimate
5375,4.35,0.745,1,0.28933560848236084,0,0.5510932523060177,1,0,phishing,phishing,legitimate
5379,14.15,0.74,1,0.1300760954618454,0,0.7665627028360329,1,0,phishing,phishing,legitimate
5384,1.85,0.745,1,0.5451499223709106,1,0.3978347080210366,0,0,legitimate,phishing,phishing
5385,4.25,0.745,1,0.07236239314079285,0,0.4371205502489185,0,0,legitimate,phishing,legitimate
5388,9.45,0.94,1,0.20188982784748077,0,0.6663473907736277,1,0,phishing,phishing,legitimate
5391,9.1,0.745,1,0.10515197366476059,0,0.5695732728329899,1,0,phishing,phishing,legitimate
5395,2.85,0.82,1,0.02258704975247383,0,0.7060029089079249,1,0,phishing,phishing,legitimate
5404,25.299999999999997,0.69,1,0.005280554760247469,0,0.5716315905605397,1,0,phishing,phishing,legitimate
5412,7.3,0.64,1,0.1402948796749115,0,0.5396963866669106,1,0,phishing,phishing,legitimate
5417,2.55,0.745,1,0.1251041740179062,0,0.7093774506712683,1,0,phishing,phishing,legitimate
5419,2.7,0.43,0,0.010314133949577808,0,0.711664860757859,1,0,phishing,legitimate,legitimate
5428,0.0,0.82,1,0.004370414651930332,0,0.5704468907919159,1,0,phishing,phishing,legitimate
5455,8.85,0.745,1,0.2776123881340027,0,0.6892385827513205,1,0,phishing,phishing,legitimate
5466,10.25,0.38,0,0.207752525806427,0,0.7067196339111053,1,0,phishing,legitimate,legitimate
5467,6.449999999999999,0.38,0,0.12276246398687363,0,0.5041590106500545,1,0,phishing,legitimate,legitimate
5470,5.25,0.745,1,0.16918432712554932,0,0.5995206226158707,1,0,phishing,phishing,legitimate
5474,8.25,0.82,1,0.004418248776346445,0,0.7008727764789457,1,0,phishing,phishing,legitimate
5477,4.35,0.69,1,0.24798792600631714,0,0.7112279952663272,1,0,phishing,phishing,legitimate
5488,5.25,0.745,1,0.4782004952430725,0,0.5552661394153252,1,0,phishing,phishing,legitimate
5492,7.95,0.94,1,0.21547923982143402,0,0.734007201753722,1,0,phishing,phishing,legitimate
5499,6.4,0.84,1,0.4364122748374939,0,0.7322346093026675,1,0,phishing,phishing,legitimate
5502,5.55,0.745,1,0.31104347109794617,0,0.5967907492520061,1,0,phishing,phishing,legitimate
5504,5.75,0.61,1,0.4038262367248535,0,0.7201795097279666,1,0,phishing,phishing,legitimate
5510,4.35,0.745,1,0.40085577964782715,0,0.9511529616155234,1,0,phishing,phishing,legitimate
5512,14.3,0.745,1,0.6776943206787109,1,0.7745771241440812,1,0,phishing,phishing,phishing
5523,10.649999999999999,0.38,0,0.05397455766797066,0,0.2939539169502216,0,0,legitimate,legitimate,legitimate
5524,1.95,0.745,1,0.22138062119483948,0,0.49539097254874886,0,0,legitimate,phishing,legitimate
5525,10.15,0.745,1,0.06374786794185638,0,0.7869119939040623,1,0,phishing,phishing,legitimate
5536,6.55,0.3,0,0.005542468279600143,0,0.4862150975185635,0,0,legitimate,legitimate,legitimate
5537,5.9,0.94,1,0.6886658668518066,1,0.4250449713358187,0,0,legitimate,phishing,phishing
5539,18.4,0.745,1,0.19313254952430725,0,0.7561990575945823,1,0,phishing,phishing,legitimate
5559,8.3,0.94,1,0.19016805291175842,0,0.7467885233359138,1,0,phishing,phishing,legitimate
5562,3.5,0.94,1,0.03161131590604782,0,0.8834011217821417,1,0,phishing,phishing,legitimate
5563,16.9,0.84,1,0.13273681700229645,0,0.39181416785602147,0,0,legitimate,phishing,legitimate
5569,1.0,0.745,1,0.31771209836006165,0,0.6614654348659457,1,0,phishing,phishing,legitimate
5574,6.8,0.745,1,0.2612515389919281,0,0.7110672078035223,1,0,phishing,phishing,legitimate
5580,4.65,0.745,1,0.36170923709869385,0,0.4446927517479374,0,0,legitimate,phishing,legitimate
5595,6.15,0.64,1,0.12122631818056107,0,0.694539239217241,1,0,phishing,phishing,legitimate
5600,4.9,0.745,1,0.3065938353538513,0,0.7728513684854326,1,0,phishing,phishing,legitimate
5603,6.35,0.745,1,0.3437652885913849,0,0.7527341770975073,1,0,phishing,phishing,legitimate
5606,1.4500000000000002,0.745,1,0.4094240069389343,0,0.6602098355638084,1,0,phishing,phishing,legitimate
5608,5.699999999999999,0.745,1,0.4597685933113098,0,0.736137873839534,1,0,phishing,phishing,legitimate
5616,57.15,0.745,1,0.7338898181915283,1,0.6099222204027461,1,0,phishing,phishing,phishing
5623,5.9,0.82,1,0.01602296717464924,0,0.6890338802174625,1,0,phishing,phishing,legitimate
5635,10.25,0.74,1,0.7285017967224121,1,0.4021631263143668,0,0,legitimate,phishing,phishing
5638,53.3,0.3,0,0.020708316937088966,0,0.6807955139776171,1,0,phishing,legitimate,legitimate
5645,8.3,0.48,0,0.15799269080162048,0,0.5590594104156411,1,0,phishing,legitimate,legitimate
5646,8.55,0.745,1,0.47672396898269653,0,0.6008580765518456,1,0,phishing,phishing,legitimate
5659,13.75,0.69,1,0.08779197931289673,0,0.601156486172629,1,0,phishing,phishing,legitimate
5661,1.8,0.48,0,0.10374937951564789,0,0.48804514866119,0,0,legitimate,legitimate,legitimate
5663,4.95,0.745,1,0.4483140707015991,0,0.9302302548144024,1,0,phishing,phishing,legitimate
5666,4.2,0.74,1,0.13506242632865906,0,0.3966021995850854,0,0,legitimate,phishing,legitimate
5667,10.65,0.82,1,0.014607109129428864,0,0.6844464910751604,1,0,phishing,phishing,legitimate
5671,7.300000000000001,0.745,1,0.10145936906337738,0,0.6464605707231772,1,0,phishing,phishing,legitimate
5673,4.95,0.82,1,0.5620099902153015,1,0.4867156787641637,0,0,legitimate,phishing,phishing
5675,19.4,0.94,1,0.032329678535461426,0,0.793508418667453,1,0,phishing,phishing,legitimate
5688,4.45,0.745,1,0.303315669298172,0,0.6781739339474973,1,0,phishing,phishing,legitimate
5698,2.3,0.745,1,0.6663797497749329,1,0.7442929246266244,1,0,phishing,phishing,phishing
5699,3.2,0.745,1,0.29212963581085205,0,0.7022597507250308,1,0,phishing,phishing,legitimate
5709,4.15,0.38,0,0.05007266625761986,0,0.4921702180142229,0,0,legitimate,legitimate,legitimate
5713,5.95,0.82,1,0.013807649724185467,0,0.7012951115479129,1,0,phishing,phishing,legitimate
5716,10.6,0.61,1,0.797031819820404,1,0.9119494349044441,1,0,phishing,phishing,phishing
5717,3.7,0.82,1,0.009852670133113861,0,0.42014032035522686,0,0,legitimate,phishing,legitimate
5722,12.85,0.82,1,0.016027117148041725,0,0.7168415620001394,1,0,phishing,phishing,legitimate
5723,5.25,0.84,1,0.31801846623420715,0,0.7110540768273933,1,0,phishing,phishing,legitimate
5728,8.15,0.69,1,0.048781849443912506,0,0.7494912726254713,1,0,phishing,phishing,legitimate
5732,3.75,0.6,1,0.12506131827831268,0,0.26680335587359316,0,0,legitimate,phishing,legitimate
5740,4.65,0.82,1,0.032222893089056015,0,0.6081199120465288,1,0,phishing,phishing,legitimate
5753,11.95,0.94,1,0.032613370567560196,0,0.7336651394092452,1,0,phishing,phishing,legitimate
5760,9.55,0.93,1,0.908918023109436,1,0.726798078444149,1,0,phishing,phishing,phishing
5762,10.100000000000001,0.64,1,0.3615642786026001,0,0.560839297853434,1,0,phishing,phishing,legitimate
5766,3.2,0.69,1,0.10562964528799057,0,0.47948862051211283,0,0,legitimate,phishing,legitimate
5768,6.6000000000000005,0.745,1,0.07173045724630356,0,0.5117492924722334,1,0,phishing,phishing,legitimate
5769,14.8,0.745,1,0.08490528166294098,0,0.40657739168489004,0,0,legitimate,phishing,legitimate
5770,7.949999999999999,0.82,1,0.01938679628074169,0,0.7792309683776852,1,0,phishing,phishing,legitimate
5775,3.2,0.745,1,0.7128565311431885,1,0.7757568735571952,1,0,phishing,phishing,phishing
5784,6.45,0.74,1,0.20294763147830963,0,0.5411752740192416,1,0,phishing,phishing,legitimate
5793,7.8,0.745,1,0.5839105844497681,1,0.5027885952842045,1,0,phishing,phishing,phishing
5797,10.25,0.745,1,0.5135431885719299,1,0.7425535020336373,1,0,phishing,phishing,phishing
5804,10.15,0.48,0,0.03259139135479927,0,0.8806075752410933,1,0,phishing,legitimate,legitimate
5814,1.35,0.745,1,0.6888322234153748,1,0.4214337698890551,0,0,legitimate,phishing,phishing
5815,5.85,0.745,1,0.627701461315155,1,0.7753932396196398,1,0,phishing,phishing,phishing
5823,5.6,0.745,1,0.5831741094589233,1,0.39219741773671835,0,0,legitimate,phishing,phishing
5825,16.2,0.745,1,0.23888416588306427,0,0.7743875438152519,1,0,phishing,phishing,legitimate
5827,12.3,0.745,1,0.29802078008651733,0,0.5280671833299876,1,0,phishing,phishing,legitimate
5830,7.449999999999999,0.48,0,0.024377113208174706,0,0.7003201737896505,1,0,phishing,legitimate,legitimate
5846,13.0,0.745,1,0.2568036913871765,0,0.7741522865706264,1,0,phishing,phishing,legitimate
5848,4.3,0.94,1,0.03238072991371155,0,0.7751860619962703,1,0,phishing,phishing,legitimate
5851,2.25,0.745,1,0.07119282335042953,0,0.7745771241440812,1,0,phishing,phishing,legitimate
5853,11.0,0.94,1,0.0299775879830122,0,0.4862347065173549,0,0,legitimate,phishing,legitimate
5854,9.3,0.48,0,0.05210856720805168,0,0.5448919208851584,1,0,phishing,legitimate,legitimate
5860,3.0,0.48,0,0.46487051248550415,0,0.5893975691371924,1,0,phishing,legitimate,legitimate
5863,2.05,0.82,1,0.004869827069342136,0,0.6587267200967146,1,0,phishing,phishing,legitimate
5870,8.15,0.745,1,0.6395927667617798,1,0.7558661679956642,1,0,phishing,phishing,phishing
5872,6.300000000000001,0.745,1,0.0698789730668068,0,0.34794890984353155,0,0,legitimate,phishing,legitimate
5875,10.7,0.745,1,0.2287638634443283,0,0.9517559443764975,1,0,phishing,phishing,legitimate
5876,9.35,0.745,1,0.33402228355407715,0,0.6266268311573445,1,0,phishing,phishing,legitimate
5878,5.4,0.745,1,0.4767921566963196,0,0.7115456696071909,1,0,phishing,phishing,legitimate
5894,8.7,0.54,1,0.2732427716255188,0,0.6974563406489048,1,0,phishing,phishing,legitimate
5895,3.25,0.48,0,0.4637359082698822,0,0.5473109980385124,1,0,phishing,legitimate,legitimate
5899,10.3,0.745,1,0.07908885926008224,0,0.8037765442458151,1,0,phishing,phishing,legitimate
5901,25.2,0.94,1,0.038101986050605774,0,0.8035861004287597,1,0,phishing,phishing,legitimate
5918,51.95,0.94,1,0.7597746849060059,1,0.77150221279522,1,0,phishing,phishing,phishing
5919,4.85,0.74,1,0.0725531354546547,0,0.7266025798810012,1,0,phishing,phishing,legitimate
5922,7.6,0.48,0,0.6260602474212646,1,0.5194123633056287,1,0,phishing,legitimate,phishing
5924,15.7,0.745,1,0.14196200668811798,0,0.7114932350290428,1,0,phishing,phishing,legitimate
5928,2.7,0.745,1,0.7194462418556213,1,0.7769575229799939,1,0,phishing,phishing,phishing
5936,9.6,0.59,1,0.04853947088122368,0,0.4984185714227545,0,0,legitimate,phishing,legitimate
5938,4.65,0.745,1,0.5722978115081787,1,0.8972687724699496,1,0,phishing,phishing,phishing
5950,7.7,0.69,1,0.4339001774787903,0,0.4479135218903137,0,0,legitimate,phishing,legitimate
5951,11.1,0.745,1,0.6976568102836609,1,0.6597819324845551,1,0,phishing,phishing,phishing
5953,7.25,0.48,0,0.6202333569526672,1,0.4428955526983094,0,0,legitimate,legitimate,phishing
5954,20.05,0.745,1,0.19462186098098755,0,0.6747882561635816,1,0,phishing,phishing,legitimate
5956,2.2,0.82,1,0.016965901479125023,0,0.7479803629503716,1,0,phishing,phishing,legitimate
5959,8.95,0.745,1,0.5658060312271118,1,0.7649394938481064,1,0,phishing,phishing,phishing
5966,4.45,0.74,1,0.14336615800857544,0,0.7033847828307098,1,0,phishing,phishing,legitimate
5971,10.049999999999999,0.745,1,0.6044498682022095,1,0.22493298054657268,0,0,legitimate,phishing,phishing
5975,4.9,0.94,1,0.02995298057794571,0,0.8553091033613075,1,0,phishing,phishing,legitimate
5980,16.95,0.38,0,0.0073275878094136715,0,0.5980296017651889,1,0,phishing,legitimate,legitimate
5984,10.05,0.64,1,0.09880215674638748,0,0.3959313374083645,0,0,legitimate,phishing,legitimate
5987,5.9,0.48,0,0.628775417804718,1,0.7687345246021404,1,0,phishing,legitimate,phishing
5989,0.0,0.745,1,0.8500187397003174,1,0.8249185175054722,1,0,phishing,phishing,phishing
5991,13.95,0.3,0,0.004057949874550104,0,0.7057252825554821,1,0,phishing,legitimate,legitimate
5992,4.8,0.745,1,0.7456313371658325,1,0.4179198219576372,0,0,legitimate,phishing,phishing
5995,25.9,0.69,1,0.16104494035243988,0,0.6859889788016676,1,0,phishing,phishing,legitimate
6002,16.6,0.745,1,0.24880795180797577,0,0.25737423193071524,0,0,legitimate,phishing,legitimate
6012,12.7,0.67,1,0.6188758015632629,1,0.8952270396714335,1,0,phishing,phishing,phishing
6015,12.35,0.94,1,0.32042840123176575,0,0.44534184774796526,0,0,legitimate,phishing,legitimate
6016,9.35,0.69,1,0.14268659055233002,0,0.7952092801397352,1,0,phishing,phishing,legitimate
6021,7.85,0.745,1,0.5917758941650391,1,0.7031073053555472,1,0,phishing,phishing,phishing
6028,5.65,0.745,1,0.06468293815851212,0,0.7112883203403351,1,0,phishing,phishing,legitimate
6045,4.8,0.745,1,0.07619933038949966,0,0.41444528072079057,0,0,legitimate,phishing,legitimate
6059,12.25,0.64,1,0.24036012589931488,0,0.5040600668095174,1,0,phishing,phishing,legitimate
6060,10.55,0.745,1,0.7272598743438721,1,0.30121452292940765,0,0,legitimate,phishing,phishing
6062,11.05,0.745,1,0.06622107326984406,0,0.7058785666033559,1,0,phishing,phishing,legitimate
6063,16.55,0.48,0,0.024884268641471863,0,0.35901648061846464,0,0,legitimate,legitimate,legitimate
6065,7.800000000000001,0.745,1,0.05289257690310478,0,0.43152103934721797,0,0,legitimate,phishing,legitimate
6066,4.15,0.745,1,0.2582537531852722,0,0.8070006901805239,1,0,phishing,phishing,legitimate
6069,4.5,0.745,1,0.05289257690310478,0,0.4032369304727164,0,0,legitimate,phishing,legitimate
6076,6.0,0.745,1,0.6711233258247375,1,0.6848086201719441,1,0,phishing,phishing,phishing
6077,7.25,0.64,1,0.10313993692398071,0,0.4502761782763377,0,0,legitimate,phishing,legitimate
6081,3.6999999999999997,0.64,1,0.12018299102783203,0,0.6159586097738935,1,0,phishing,phishing,legitimate
6082,3.15,0.48,0,0.3368849754333496,0,0.4871679456103503,0,0,legitimate,legitimate,legitimate
6086,5.550000000000001,0.74,1,0.2994253933429718,0,0.8985528234006066,1,0,phishing,phishing,legitimate
6107,3.05,0.82,1,0.08716385811567307,0,0.6330726337743702,1,0,phishing,phishing,legitimate
6118,1.85,0.82,1,0.03475983813405037,0,0.4781883126378313,0,0,legitimate,phishing,legitimate
6120,3.4,0.82,1,0.008158709853887558,0,0.8144462500340829,1,0,phishing,phishing,legitimate
6122,7.300000000000001,0.3,0,0.008693446405231953,0,0.623687469570455,1,0,phishing,legitimate,legitimate
6136,2.3,0.74,1,0.17899656295776367,0,0.2589041767463509,0,0,legitimate,phishing,legitimate
6139,10.45,0.64,1,0.0348733589053154,0,0.3453840703730159,0,0,legitimate,phishing,legitimate
6141,7.5,0.94,1,0.03009898029267788,0,0.6835175861719899,1,0,phishing,phishing,legitimate
6145,5.25,0.94,1,0.26591581106185913,0,0.7518386802560529,1,0,phishing,phishing,legitimate
6147,4.3,0.82,1,0.5425726771354675,1,0.7897792809977129,1,0,phishing,phishing,phishing
6148,4.2,0.82,1,0.007285372819751501,0,0.3928846538725885,0,0,legitimate,phishing,legitimate
6150,0.0,0.82,1,0.01884314976632595,0,0.5432442364723382,1,0,phishing,phishing,legitimate
6154,6.199999999999999,0.94,1,0.036205779761075974,0,0.697087780053609,1,0,phishing,phishing,legitimate
6155,13.25,0.745,1,0.08100283145904541,0,0.6582550470970312,1,0,phishing,phishing,legitimate
6156,3.65,0.82,1,0.023071955889463425,0,0.5318501222470455,1,0,phishing,phishing,legitimate
6160,3.85,0.82,1,0.040420349687337875,0,0.42268379443746656,0,0,legitimate,phishing,legitimate
6166,9.3,0.745,1,0.2239866554737091,0,0.4132118831642089,0,0,legitimate,phishing,legitimate
6167,4.05,0.82,1,0.06284524500370026,0,0.6913994570469053,1,0,phishing,phishing,legitimate
6169,11.700000000000001,0.94,1,0.029638702049851418,0,0.7246153367060126,1,0,phishing,phishing,legitimate
6184,6.75,0.745,1,0.12788817286491394,0,0.6041340020046688,1,0,phishing,phishing,legitimate
6191,4.949999999999999,0.64,1,0.3844071924686432,0,0.8139526012981209,1,0,phishing,phishing,legitimate
6202,7.4,0.745,1,0.09082256257534027,0,0.6819417499346787,1,0,phishing,phishing,legitimate
6203,3.75,0.745,1,0.28554102778434753,0,0.15749501951835762,0,0,legitimate,phishing,legitimate
6205,4.65,0.94,1,0.04252307862043381,0,0.7679232923013781,1,0,phishing,phishing,legitimate
6214,11.5,0.77,1,0.7099292278289795,1,0.360415775130776,0,0,legitimate,phishing,phishing
6217,2.4,0.94,1,0.20022688806056976,0,0.5758678907577321,1,0,phishing,phishing,legitimate
6218,4.75,0.64,1,0.3061935305595398,0,0.7691531249423951,1,0,phishing,phishing,legitimate
6243,23.9,0.745,1,0.7353452444076538,1,0.5011218664654148,1,0,phishing,phishing,phishing
6248,10.350000000000001,0.745,1,0.06446444243192673,0,0.31914146526584686,0,0,legitimate,phishing,legitimate
6250,4.95,0.82,1,0.09595736116170883,0,0.7579084239556864,1,0,phishing,phishing,legitimate
6252,3.4,0.745,1,0.16591757535934448,0,0.19249438976847044,0,0,legitimate,phishing,legitimate
6254,2.6500000000000004,0.64,1,0.7378780245780945,1,0.7110763786439934,1,0,phishing,phishing,phishing
6256,7.6000000000000005,0.745,1,0.12799955904483795,0,0.6935559941067337,1,0,phishing,phishing,legitimate
6267,4.15,0.82,1,0.132984921336174,0,0.6924790754114145,1,0,phishing,phishing,legitimate
6275,7.4,0.77,1,0.6257568001747131,1,0.7110540768273933,1,0,phishing,phishing,phishing
6276,1.0,0.745,1,0.8047683835029602,1,0.4137405538551074,0,0,legitimate,phishing,phishing
6282,3.15,0.94,1,0.030029278248548508,0,0.6493329210105376,1,0,phishing,phishing,legitimate
6291,3.1500000000000004,0.745,1,0.3938300609588623,0,0.40503900062528514,0,0,legitimate,phishing,legitimate
6296,3.4,0.64,1,0.12964992225170135,0,0.7215717963465438,1,0,phishing,phishing,legitimate
6300,48.35,0.58,1,0.25584685802459717,0,0.9326399824745488,1,0,phishing,phishing,legitimate
6306,6.6,0.84,1,0.16739213466644287,0,0.38638897182313553,0,0,legitimate,phishing,legitimate
6312,50.0,0.38,0,0.0848691463470459,0,0.9332483248176163,1,0,phishing,legitimate,legitimate
6314,17.8,0.74,1,0.57594895362854,1,0.7110672078035223,1,0,phishing,phishing,phishing
6318,4.7,0.74,1,0.07554515451192856,0,0.3497233739611453,0,0,legitimate,phishing,legitimate
6324,6.65,0.48,0,0.5281636118888855,1,0.45711006602385806,0,0,legitimate,legitimate,phishing
6329,2.6500000000000004,0.745,1,0.10480083525180817,0,0.5622000064206036,1,0,phishing,phishing,legitimate
6331,7.05,0.48,0,0.024079222232103348,0,0.4899510444629148,0,0,legitimate,legitimate,legitimate
6332,7.95,0.745,1,0.1193256750702858,0,0.787890723042559,1,0,phishing,phishing,legitimate
6342,5.3,0.94,1,0.05429230257868767,0,0.775060826428019,1,0,phishing,phishing,legitimate
6348,25.099999999999998,0.74,1,0.21094147861003876,0,0.6910295764342294,1,0,phishing,phishing,legitimate
6353,4.75,0.745,1,0.07058810442686081,0,0.4071437506348919,0,0,legitimate,phishing,legitimate
6358,4.65,0.94,1,0.04252307862043381,0,0.49037074812595144,0,0,legitimate,phishing,legitimate
6363,3.95,0.94,1,0.02954636514186859,0,0.7360208265217034,1,0,phishing,phishing,legitimate
6365,6.1,0.94,1,0.029594536870718002,0,0.7034316068264125,1,0,phishing,phishing,legitimate
6369,8.5,0.94,1,0.03571627661585808,0,0.7289656215311098,1,0,phishing,phishing,legitimate
6383,6.6499999999999995,0.54,1,0.6763627529144287,1,0.4403809186625468,0,0,legitimate,phishing,phishing
6384,6.5,0.82,1,0.006718121934682131,0,0.697696717905798,1,0,phishing,phishing,legitimate
6388,12.450000000000001,0.66,1,0.404547780752182,0,0.4897649447865693,0,0,legitimate,phishing,legitimate
6394,8.05,0.69,1,0.17704138159751892,0,0.9525905504102785,1,0,phishing,phishing,legitimate
6396,8.15,0.745,1,0.8051758408546448,1,0.7771278385887427,1,0,phishing,phishing,phishing
6409,25.7,0.745,1,0.24928656220436096,0,0.43677790238087616,0,0,legitimate,phishing,legitimate
6445,5.949999999999999,0.82,1,0.023008856922388077,0,0.5118381405280734,1,0,phishing,phishing,legitimate
6460,11.95,0.74,1,0.08347562700510025,0,0.69666234833721,1,0,phishing,phishing,legitimate
6470,7.25,0.3,0,0.00623050332069397,0,0.7629488557322149,1,0,phishing,legitimate,legitimate
6478,15.3,0.745,1,0.23223285377025604,0,0.8531392363390778,1,0,phishing,phishing,legitimate
6484,19.75,0.745,1,0.22161489725112915,0,0.664527872203799,1,0,phishing,phishing,legitimate
6492,4.3,0.48,0,0.17157481610774994,0,0.49347355227934575,0,0,legitimate,legitimate,legitimate
6493,3.5500000000000003,0.745,1,0.27807778120040894,0,0.7218052198542034,1,0,phishing,phishing,legitimate
6495,5.15,0.745,1,0.10616251826286316,0,0.9534114299588092,1,0,phishing,phishing,legitimate
6500,60.95,0.745,1,0.17513921856880188,0,0.5054728794230084,1,0,phishing,phishing,legitimate
6516,1.35,0.745,1,0.06874214112758636,0,0.7878192818261225,1,0,phishing,phishing,legitimate
6527,8.75,0.745,1,0.08188319206237793,0,0.7563679142059834,1,0,phishing,phishing,legitimate
6528,8.65,0.745,1,0.26061806082725525,0,0.9485153028391231,1,0,phishing,phishing,legitimate
6529,3.5,0.745,1,0.23992431163787842,0,0.7220932676162726,1,0,phishing,phishing,legitimate
6531,7.85,0.745,1,0.07049223780632019,0,0.7450731904530687,1,0,phishing,phishing,legitimate
6540,1.3,0.64,1,0.616187572479248,1,0.7118494388100676,1,0,phishing,phishing,phishing
6542,13.350000000000001,0.48,0,0.04396137595176697,0,0.6542722225415324,1,0,phishing,legitimate,legitimate
6568,7.65,0.745,1,0.25210538506507874,0,0.4258691988063134,0,0,legitimate,phishing,legitimate
6570,9.1,0.82,1,0.06870824098587036,0,0.733915404022643,1,0,phishing,phishing,legitimate
6571,7.55,0.745,1,0.31592604517936707,0,0.9319545812511594,1,0,phishing,phishing,legitimate
6573,7.0,0.745,1,0.0646592229604721,0,0.9032670224836746,1,0,phishing,phishing,legitimate
6574,14.65,0.745,1,0.2894504964351654,0,0.7467739942795266,1,0,phishing,phishing,legitimate
6581,2.7,0.48,0,0.12210641801357269,0,0.4802690352158375,0,0,legitimate,legitimate,legitimate
6585,8.75,0.94,1,0.031650517135858536,0,0.3545416830977423,0,0,legitimate,phishing,legitimate
